year,km_driven,fuel,transmission,owner,engine_cc,seats,price
1.5947800514345878,1.0897027553261092,3,1,0,-1.1557208237173437,-1.1028712025549539,28349
0.3786903370571409,-0.13446809765615347,0,0,0,-0.7888835522628622,-1.1028712025549539,25554
1.3515621085590983,-0.13818706115236115,2,0,2,1.5955587121912673,-0.3007830552422601,29090
1.3515621085590983,1.2920613078940306,2,1,2,0.6784655335550637,-0.3007830552422601,24181
1.5947800514345878,-0.7826509392476112,1,1,1,1.5955587121912673,-0.3007830552422601,40349
0.13547239418165155,1.3735896532769134,0,0,2,1.5955587121912673,-1.1028712025549539,22476
-1.5670532059467739,0.8078017116693965,0,1,1,-1.1557208237173437,-1.1028712025549539,12979
-1.0806173201957952,0.0053179914270310566,1,1,2,-0.23862764508114004,-0.3007830552422601,25266
-1.0806173201957952,0.08935573450881125,0,0,0,-0.23862764508114004,-0.3007830552422601,25143
-1.5670532059467739,-1.4564332480119937,1,1,1,0.6784655335550637,-1.1028712025549539,24622
-0.8373993773203059,-1.573129267621151,2,1,0,-0.7888835522628622,-0.3007830552422601,23957
1.5947800514345878,1.1036217886056048,1,0,1,-0.23862764508114004,-1.1028712025549539,30006
1.3515621085590983,0.39990723966300734,3,0,0,-0.7888835522628622,-1.1028712025549539,31728
0.6219082799326303,-0.4263525724458897,0,1,0,-1.1557208237173437,1.3033932393831271,31354
0.3786903370571409,-1.6483750921463625,0,1,0,-0.23862764508114004,-0.3007830552422601,33033
-1.5670532059467739,1.49360746552346,0,0,2,-0.23862764508114004,1.3033932393831271,14721
0.8651262228081197,0.4417184991640606,1,0,0,-0.23862764508114004,-1.1028712025549539,34570
-1.5670532059467739,0.4797024758437739,2,1,0,-0.7888835522628622,-1.1028712025549539,17976
0.8651262228081197,-0.7913525916999029,1,0,1,-0.23862764508114004,-1.1028712025549539,32973
1.108344165683609,0.5975719548085306,3,0,1,-0.23862764508114004,-1.1028712025549539,25264
1.108344165683609,0.5964346018946419,3,0,2,-0.7888835522628622,-1.1028712025549539,24422
1.5947800514345878,1.0323476726685763,2,0,1,1.5955587121912673,-0.3007830552422601,30131
-0.8373993773203059,0.5366242812007778,3,1,0,1.5955587121912673,-1.1028712025549539,20024
0.13547239418165155,0.18893730074707107,0,1,2,-0.7888835522628622,1.3033932393831271,24058
-1.5670532059467739,-0.636130998785371,3,0,1,-0.7888835522628622,-0.3007830552422601,17707
-1.5670532059467739,0.8756998753064695,2,0,0,-1.1557208237173437,1.3033932393831271,14387
-0.35096349156932716,-0.2974345223176421,2,0,2,-0.7888835522628622,-1.1028712025549539,20229
-0.8373993773203059,-0.9980800237148256,1,1,1,1.5955587121912673,-1.1028712025549539,29826
-1.3238352630712846,0.6658131296418559,3,0,0,-0.7888835522628622,-1.1028712025549539,16997
-0.8373993773203059,-1.316592999266243,0,1,0,0.6784655335550637,-1.1028712025549539,26538
0.6219082799326303,-0.46094254360479214,3,0,0,0.6784655335550637,-0.3007830552422601,30856
-1.3238352630712846,1.6192037230143181,3,1,2,-0.7888835522628622,-1.1028712025549539,7942
-1.0806173201957952,0.7610077632122592,2,1,0,-1.1557208237173437,1.3033932393831271,17327
0.6219082799326303,-1.537419996769215,3,0,2,-0.7888835522628622,-0.3007830552422601,29541
-0.8373993773203059,0.7012154957392503,2,0,0,-0.7888835522628622,-1.1028712025549539,21477
0.3786903370571409,-0.14363913385068502,3,0,1,-1.1557208237173437,1.3033932393831271,31608
1.108344165683609,0.300397886308169,2,1,2,-1.1557208237173437,-1.1028712025549539,23624
1.3515621085590983,-0.7977795383244172,0,0,0,0.6784655335550637,-0.3007830552422601,36499
0.3786903370571409,-0.28203512492800553,0,1,1,-0.23862764508114004,-0.3007830552422601,26247
-0.1077455486938378,-0.4559959610904188,3,1,1,-1.1557208237173437,-0.3007830552422601,22432
1.5947800514345878,1.268718493328028,2,0,0,-0.23862764508114004,-1.1028712025549539,27547
-0.5941814344448165,-0.5742265044722832,3,0,2,1.5955587121912673,1.3033932393831271,27451
0.13547239418165155,1.2276654691029005,3,1,1,-1.1557208237173437,-0.3007830552422601,21618
-0.5941814344448165,-0.030499598750037018,1,1,1,-0.7888835522628622,-0.3007830552422601,20780
1.108344165683609,-1.6546937194457445,2,1,1,-1.1557208237173437,-1.1028712025549539,33789
-0.8373993773203059,0.7281870076971837,2,0,2,-0.7888835522628622,-0.3007830552422601,16264
-1.5670532059467739,0.4816883301378654,0,0,1,-0.23862764508114004,1.3033932393831271,13704
0.13547239418165155,-1.6472377392324737,1,1,2,-1.1557208237173437,-0.3007830552422601,30372
-1.3238352630712846,-1.6818999232747978,0,0,2,-1.1557208237173437,-1.1028712025549539,19685
1.3515621085590983,-1.322297817056542,1,1,0,0.6784655335550637,-1.1028712025549539,37717
-1.5670532059467739,-0.43138942106453987,2,1,2,1.5955587121912673,-0.3007830552422601,17871
1.5947800514345878,0.7891527345257919,0,0,1,1.5955587121912673,-0.3007830552422601,31201
1.5947800514345878,1.114489827560542,3,0,1,-1.1557208237173437,1.3033932393831271,25293
-1.0806173201957952,-1.5331774898682016,1,1,0,0.6784655335550637,1.3033932393831271,34431
-1.3238352630712846,-0.2050020315381116,0,0,2,-0.23862764508114004,1.3033932393831271,22775
0.6219082799326303,1.0076689197592759,0,1,0,-0.7888835522628622,-0.3007830552422601,27251
-0.8373993773203059,0.6658853425252774,2,0,2,-0.23862764508114004,-0.3007830552422601,17217
-1.0806173201957952,0.3184511071635461,2,1,0,-0.7888835522628622,-0.3007830552422601,19795
-0.5941814344448165,-0.17537669611443787,2,0,1,1.5955587121912673,1.3033932393831271,24976
-1.3238352630712846,1.3473583233740505,2,1,1,-0.7888835522628622,-1.1028712025549539,11606
0.8651262228081197,0.921446736953995,0,1,2,-0.7888835522628622,1.3033932393831271,24724
0.8651262228081197,0.0787765470875603,3,0,0,-0.23862764508114004,-0.3007830552422601,30297
0.6219082799326303,1.0538129522656197,2,1,1,-0.7888835522628622,-0.3007830552422601,19601
-0.8373993773203059,-0.5410085780983893,3,1,2,-0.7888835522628622,-0.3007830552422601,17919
1.5947800514345878,1.4312877471306984,3,0,1,1.5955587121912673,-0.3007830552422601,25289
1.5947800514345878,-0.37352884822305643,0,0,0,-1.1557208237173437,-1.1028712025549539,33728
-0.1077455486938378,1.2261309453301936,2,1,1,0.6784655335550637,-0.3007830552422601,17610
-1.3238352630712846,1.3779585327239146,0,0,1,-0.23862764508114004,1.3033932393831271,13077
1.5947800514345878,-1.2224815589471625,3,0,2,-1.1557208237173437,1.3033932393831271,39223
1.3515621085590983,-1.3204383353084383,2,0,1,1.5955587121912673,-0.3007830552422601,37986
0.6219082799326303,1.1405586784757062,3,0,0,-0.23862764508114004,-1.1028712025549539,27649
-0.35096349156932716,-0.6514220768498754,0,0,1,1.5955587121912673,-1.1028712025549539,27155
0.3786903370571409,-1.445294410744226,1,0,0,-1.1557208237173437,1.3033932393831271,38730
-0.1077455486938378,-0.48843759896753136,2,1,2,0.6784655335550637,-0.3007830552422601,23690
-1.0806173201957952,-1.3441241610706929,0,1,2,-0.23862764508114004,-1.1028712025549539,21963
0.13547239418165155,0.9064084039814659,1,1,1,1.5955587121912673,1.3033932393831271,28894
-0.1077455486938378,0.05695020307340943,2,0,0,0.6784655335550637,1.3033932393831271,27290
0.13547239418165155,-1.497052994936592,1,1,2,1.5955587121912673,-1.1028712025549539,31443
-0.5941814344448165,0.5590824879448668,0,0,1,-0.7888835522628622,-1.1028712025549539,17565
-1.5670532059467739,1.0340988350915479,2,1,1,1.5955587121912673,-0.3007830552422601,14880
-1.5670532059467739,0.35964855715551647,0,1,2,-0.23862764508114004,1.3033932393831271,16935
-0.5941814344448165,-0.7155832237698855,0,1,1,-0.7888835522628622,-0.3007830552422601,17074
1.3515621085590983,-0.6239089682662808,1,1,1,0.6784655335550637,1.3033932393831271,36527
0.13547239418165155,-1.2650330005032862,1,1,0,-0.23862764508114004,1.3033932393831271,30748
1.5947800514345878,0.18890119430536031,2,0,0,-1.1557208237173437,-0.3007830552422601,31829
1.108344165683609,1.2304276118937734,2,1,2,-0.23862764508114004,-1.1028712025549539,19905
0.6219082799326303,0.2899450714329057,1,1,0,-0.23862764508114004,-0.3007830552422601,32628
-1.0806173201957952,1.4187407586362113,3,0,2,-0.7888835522628622,-0.3007830552422601,11103
-0.1077455486938378,-1.7053149507242218,2,1,2,-1.1557208237173437,-1.1028712025549539,24777
1.108344165683609,1.5106677592317914,2,1,0,-1.1557208237173437,1.3033932393831271,27463
1.5947800514345878,0.920869033886623,2,0,1,1.5955587121912673,1.3033932393831271,27694
-0.8373993773203059,-0.36179425466706133,0,0,0,0.6784655335550637,-0.3007830552422601,25596
0.13547239418165155,-0.9124716504186277,2,0,0,-1.1557208237173437,-0.3007830552422601,31266
-0.1077455486938378,0.3913861194192694,3,1,0,1.5955587121912673,1.3033932393831271,28677
-0.35096349156932716,-0.9999395054629294,2,1,0,-1.1557208237173437,-1.1028712025549539,19315
0.8651262228081197,1.4377688534177788,3,0,1,0.6784655335550637,1.3033932393831271,26381
-0.8373993773203059,-1.558524211949151,3,0,0,0.6784655335550637,-1.1028712025549539,26984
-0.1077455486938378,1.227918214194876,2,0,1,-1.1557208237173437,-1.1028712025549539,17615
-1.3238352630712846,-1.7095032979626692,0,0,0,-0.23862764508114004,1.3033932393831271,27659
-0.1077455486938378,0.4463942833656032,1,0,0,0.6784655335550637,1.3033932393831271,29560
-1.0806173201957952,-0.4947742794877687,0,0,0,1.5955587121912673,1.3033932393831271,24687
-0.5941814344448165,-1.3767824375980702,0,1,0,-0.23862764508114004,-1.1028712025549539,26719
0.3786903370571409,-1.037508258062969,3,1,0,1.5955587121912673,-1.1028712025549539,31878
-0.35096349156932716,-0.20505619120067775,1,1,0,-0.23862764508114004,-1.1028712025549539,28045
-1.0806173201957952,-0.7046971315940931,2,1,2,1.5955587121912673,-1.1028712025549539,23605
1.5947800514345878,0.3969284582218701,3,1,1,-1.1557208237173437,-1.1028712025549539,22016
-1.0806173201957952,1.5192069326963846,1,0,0,-0.7888835522628622,-0.3007830552422601,19142
-1.0806173201957952,-1.4813286395715586,0,0,2,1.5955587121912673,-1.1028712025549539,25159
1.3515621085590983,0.29416952511306393,2,0,1,-0.7888835522628622,1.3033932393831271,28604
0.13547239418165155,-0.2712031924147793,3,1,1,-0.23862764508114004,-0.3007830552422601,22553
-1.0806173201957952,-0.9790158224915474,3,0,2,-0.23862764508114004,1.3033932393831271,24372
1.108344165683609,-0.8636557412256881,3,0,0,0.6784655335550637,-1.1028712025549539,31670
-0.1077455486938378,-1.01505005131888,3,1,1,1.5955587121912673,-0.3007830552422601,28307
0.8651262228081197,1.2894435908700008,2,0,0,0.6784655335550637,1.3033932393831271,30824
-1.5670532059467739,0.26196257910707127,2,0,0,-0.23862764508114004,1.3033932393831271,18620
1.108344165683609,-0.31267144071958036,1,0,0,-0.7888835522628622,-0.3007830552422601,32796
-0.35096349156932716,-0.5423084099999765,1,0,1,0.6784655335550637,-0.3007830552422601,28723
1.5947800514345878,-1.14384172890114,1,1,1,1.5955587121912673,-1.1028712025549539,35903
-0.1077455486938378,1.147816073259568,1,1,2,-0.23862764508114004,1.3033932393831271,24880
-0.5941814344448165,-1.4351846070652148,3,0,0,0.6784655335550637,1.3033932393831271,30676
0.6219082799326303,1.1168367462717408,3,1,1,-0.23862764508114004,-0.3007830552422601,21497
1.108344165683609,1.6566099966266594,2,0,1,1.5955587121912673,-1.1028712025549539,25346
1.5947800514345878,1.2439855807561615,0,1,2,1.5955587121912673,1.3033932393831271,31137
1.3515621085590983,-1.7553945853770376,0,1,1,-0.23862764508114004,1.3033932393831271,29524
-1.5670532059467739,-1.2214886318001166,3,0,0,-0.7888835522628622,-0.3007830552422601,22234
-1.3238352630712846,1.1504337902835975,3,1,2,1.5955587121912673,-0.3007830552422601,9006
-1.3238352630712846,0.12029895505492752,3,0,2,-1.1557208237173437,1.3033932393831271,18407
0.3786903370571409,0.9601708956887788,1,0,1,1.5955587121912673,-1.1028712025549539,28185
-0.8373993773203059,-0.5728183532455637,0,0,0,-0.7888835522628622,1.3033932393831271,26783
0.6219082799326303,0.38122215607769205,1,1,2,1.5955587121912673,-0.3007830552422601,31637
0.8651262228081197,-0.1297923134546108,0,1,0,-1.1557208237173437,-0.3007830552422601,29786
1.108344165683609,0.5743374595676605,2,1,2,1.5955587121912673,-1.1028712025549539,25446
-1.5670532059467739,-0.5692979751787652,2,0,0,-0.23862764508114004,-1.1028712025549539,19128
0.13547239418165155,-0.4262442531207574,0,1,1,-1.1557208237173437,1.3033932393831271,21348
0.8651262228081197,1.0013863989016045,0,1,0,0.6784655335550637,-1.1028712025549539,28262
-1.0806173201957952,1.3398842899399244,1,0,2,1.5955587121912673,-0.3007830552422601,24305
1.108344165683609,-0.7942591602576187,1,0,0,0.6784655335550637,1.3033932393831271,38899
0.13547239418165155,1.5868162447997718,0,0,0,1.5955587121912673,-0.3007830552422601,22901
-0.35096349156932716,1.077968161770114,2,1,2,-1.1557208237173437,-1.1028712025549539,14476
1.5947800514345878,1.6767573911012603,0,1,0,0.6784655335550637,1.3033932393831271,28807
0.8651262228081197,-1.7241083536346693,0,1,0,-1.1557208237173437,-0.3007830552422601,33334
0.13547239418165155,0.06974993665987177,1,1,2,-0.23862764508114004,-0.3007830552422601,31620
-1.5670532059467739,-0.8281450558031614,1,0,1,-0.7888835522628622,-0.3007830552422601,24341
-0.5941814344448165,1.1769359184992911,2,1,0,-0.23862764508114004,-1.1028712025549539,23139
-0.35096349156932716,1.5634192705712031,2,0,0,0.6784655335550637,1.3033932393831271,26142
-1.0806173201957952,1.6453989464754704,1,1,1,-0.7888835522628622,-1.1028712025549539,15665
0.8651262228081197,0.5131550940887876,1,0,2,1.5955587121912673,-0.3007830552422601,29990
-0.35096349156932716,-1.749671714365883,2,1,1,-0.23862764508114004,-1.1028712025549539,23021
-0.1077455486938378,-0.1999832361403168,2,0,0,-0.23862764508114004,-0.3007830552422601,28603
-1.0806173201957952,1.0670098567109003,1,0,0,-0.23862764508114004,-0.3007830552422601,23590
0.3786903370571409,0.30884679366848544,1,0,1,-0.23862764508114004,-0.3007830552422601,29279
0.6219082799326303,-1.0328685803031372,1,0,2,-0.23862764508114004,-0.3007830552422601,33339
-0.5941814344448165,0.4801718595860137,0,1,2,0.6784655335550637,1.3033932393831271,19637
0.8651262228081197,-1.3424813179728536,3,1,0,1.5955587121912673,-1.1028712025549539,35161
0.3786903370571409,1.6661962569008646,3,0,2,-0.23862764508114004,1.3033932393831271,24419
1.3515621085590983,-1.2748178462069004,3,0,0,-0.7888835522628622,-1.1028712025549539,33504
0.8651262228081197,1.431179427805566,3,0,0,0.6784655335550637,-0.3007830552422601,28258
1.108344165683609,-0.28909393428245794,2,1,0,-0.7888835522628622,-0.3007830552422601,30188
0.13547239418165155,-1.5126690309764932,0,0,2,-1.1557208237173437,-1.1028712025549539,29413
1.108344165683609,-0.4186257939197883,0,0,2,0.6784655335550637,-0.3007830552422601,29694
-0.1077455486938378,-0.40467065419858184,1,0,1,-1.1557208237173437,-0.3007830552422601,27860
-1.5670532059467739,0.3933358672716501,1,0,2,0.6784655335550637,-0.3007830552422601,23058
0.8651262228081197,-0.5753458041653166,1,0,2,-0.7888835522628622,-1.1028712025549539,32038
-1.5670532059467739,0.7085812098482442,3,0,0,0.6784655335550637,1.3033932393831271,20087
0.6219082799326303,1.4843100567829408,2,1,1,1.5955587121912673,1.3033932393831271,25240
-1.0806173201957952,-0.4192576566497265,2,1,0,0.6784655335550637,-1.1028712025549539,25970
-1.3238352630712846,-0.299727281366275,1,0,0,0.6784655335550637,-0.3007830552422601,30249
-0.8373993773203059,0.5284100657115812,0,0,1,-1.1557208237173437,-0.3007830552422601,17036
-0.1077455486938378,-1.7599259438117374,2,1,2,0.6784655335550637,1.3033932393831271,28514
1.108344165683609,-0.3621733723050243,2,0,1,1.5955587121912673,-0.3007830552422601,30383
1.5947800514345878,1.313490481049363,3,1,1,-1.1557208237173437,1.3033932393831271,23103
-0.5941814344448165,0.6382639146165505,1,0,1,0.6784655335550637,1.3033932393831271,28012
-0.1077455486938378,1.0203783872414613,0,0,0,0.6784655335550637,-0.3007830552422601,26592
-0.1077455486938378,1.3536227910108662,0,1,1,-0.7888835522628622,1.3033932393831271,15444
1.5947800514345878,1.473117059852607,2,0,0,-0.23862764508114004,-1.1028712025549539,28385
-1.3238352630712846,-0.6166696267032746,3,1,2,-1.1557208237173437,-1.1028712025549539,15557
1.3515621085590983,-1.0166206815332979,0,0,2,-0.7888835522628622,1.3033932393831271,34697
1.5947800514345878,1.2835762940920035,2,1,0,-0.7888835522628622,-0.3007830552422601,26453
1.5947800514345878,0.47865538903416205,1,0,1,-1.1557208237173437,1.3033932393831271,35939
0.6219082799326303,1.1416599249478843,0,1,1,-0.23862764508114004,-0.3007830552422601,19644
-0.1077455486938378,-0.7994765410848227,0,0,2,0.6784655335550637,-1.1028712025549539,29244
0.6219082799326303,1.0883848702036667,3,0,2,-0.23862764508114004,1.3033932393831271,21871
0.13547239418165155,-0.7939161490613665,1,0,2,-0.23862764508114004,-1.1028712025549539,30996
-1.0806173201957952,0.9463601817344154,0,1,1,-1.1557208237173437,-0.3007830552422601,13520
-0.35096349156932716,-0.6395430575270373,2,0,1,-1.1557208237173437,-0.3007830552422601,23594
0.8651262228081197,-0.13652616483366645,0,1,0,1.5955587121912673,-0.3007830552422601,29798
-0.5941814344448165,-1.3664379420479391,2,0,2,-1.1557208237173437,-1.1028712025549539,21562
-0.35096349156932716,0.0691722335924997,1,1,0,0.6784655335550637,-0.3007830552422601,24973
1.108344165683609,0.21993468095575347,3,0,0,-1.1557208237173437,-0.3007830552422601,32005
-0.1077455486938378,-0.27994095130878177,2,1,1,-0.23862764508114004,1.3033932393831271,24109
-0.35096349156932716,-1.0700401620443585,3,1,2,0.6784655335550637,1.3033932393831271,31041
-0.35096349156932716,0.6458823738175197,0,1,1,1.5955587121912673,1.3033932393831271,23021
-1.5670532059467739,-1.0050485669650011,0,1,2,0.6784655335550637,-0.3007830552422601,17439
0.3786903370571409,0.4387758241646341,2,1,2,0.6784655335550637,1.3033932393831271,24198
-1.5670532059467739,-1.1201739563597406,3,0,0,-0.23862764508114004,-1.1028712025549539,21178
-0.8373993773203059,-1.3315049596927844,3,0,2,1.5955587121912673,1.3033932393831271,27419
-0.1077455486938378,1.7019596874153666,2,0,2,0.6784655335550637,-1.1028712025549539,20578
-1.0806173201957952,-1.0562475013108505,0,1,0,-1.1557208237173437,-1.1028712025549539,23133
-1.0806173201957952,1.0104852222127148,2,0,0,-0.23862764508114004,1.3033932393831271,18616
1.108344165683609,1.449702032403183,2,1,0,1.5955587121912673,-0.3007830552422601,27231
0.13547239418165155,-0.8041342720655099,0,0,1,-0.7888835522628622,-0.3007830552422601,27278
1.108344165683609,-0.9277446752622766,2,0,0,-0.7888835522628622,-0.3007830552422601,34169
-1.0806173201957952,1.0944507524110734,3,1,1,-1.1557208237173437,1.3033932393831271,13019
1.5947800514345878,0.368386316049519,3,1,1,-1.1557208237173437,1.3033932393831271,29219
1.5947800514345878,-1.4674276595129183,0,1,1,-1.1557208237173437,-1.1028712025549539,31074
1.5947800514345878,1.5264823807011016,3,1,2,1.5955587121912673,-1.1028712025549539,24128
1.3515621085590983,-0.0958161518047912,2,0,0,-0.7888835522628622,1.3033932393831271,35844
-0.5941814344448165,1.5991104882022835,0,1,2,-0.7888835522628622,1.3033932393831271,15653
-0.5941814344448165,-0.5895717421993536,0,0,2,-0.23862764508114004,1.3033932393831271,25212
-1.0806173201957952,0.4472066783040952,3,1,2,-0.7888835522628622,1.3033932393831271,16590
0.13547239418165155,-1.1690079187735356,1,0,1,0.6784655335550637,-0.3007830552422601,35801
0.6219082799326303,0.1197573584292662,3,1,0,1.5955587121912673,1.3033932393831271,27187
-0.1077455486938378,-1.3406398894456053,1,1,0,-1.1557208237173437,-1.1028712025549539,32792
0.8651262228081197,0.09495223297397813,2,0,0,1.5955587121912673,-1.1028712025549539,32579
1.5947800514345878,0.09430231702318456,1,1,0,-0.23862764508114004,1.3033932393831271,38918
-1.3238352630712846,1.71744935090928,0,1,0,-0.7888835522628622,1.3033932393831271,14669
1.3515621085590983,-0.9058280651438488,2,1,2,-0.7888835522628622,1.3033932393831271,30178
1.108344165683609,-1.1789732966857036,2,1,1,0.6784655335550637,-1.1028712025549539,30924
-0.8373993773203059,-0.26643714210895975,2,1,0,0.6784655335550637,-0.3007830552422601,22940
-0.35096349156932716,-1.1477592778267567,0,1,0,-0.7888835522628622,-0.3007830552422601,24368
0.3786903370571409,1.3751422302704759,3,0,2,-0.7888835522628622,1.3033932393831271,18315
0.6219082799326303,0.8603185311376883,0,1,0,1.5955587121912673,1.3033932393831271,28580
-0.1077455486938378,0.4940186799820879,3,1,2,-0.7888835522628622,-1.1028712025549539,18481
-0.8373993773203059,-1.4107044395853237,0,1,2,-0.7888835522628622,-1.1028712025549539,21618
0.13547239418165155,-1.6672768143819423,0,0,0,-0.23862764508114004,1.3033932393831271,31613
-1.0806173201957952,1.621640907829794,2,0,0,-1.1557208237173437,-0.3007830552422601,16008
1.3515621085590983,-0.20725868414503376,0,1,1,0.6784655335550637,1.3033932393831271,25933
0.6219082799326303,0.7741324547741183,1,1,1,0.6784655335550637,1.3033932393831271,29785
0.6219082799326303,-0.7550114581180289,3,1,1,0.6784655335550637,-1.1028712025549539,27675
-1.5670532059467739,0.6179179347125406,3,1,1,1.5955587121912673,-1.1028712025549539,14932
1.5947800514345878,0.3916569177321,2,0,2,-0.7888835522628622,-1.1028712025549539,26187
-1.0806173201957952,-1.5540109067353065,3,0,1,1.5955587121912673,-1.1028712025549539,23894
-0.8373993773203059,1.1020692116120425,3,1,0,0.6784655335550637,-0.3007830552422601,15604
0.6219082799326303,1.2191443488591627,3,1,1,-0.23862764508114004,-0.3007830552422601,20643
-0.35096349156932716,0.11827699431912528,3,1,0,-0.7888835522628622,1.3033932393831271,21570
-0.5941814344448165,-0.9839082453433546,3,0,1,-0.23862764508114004,-1.1028712025549539,19198
-1.5670532059467739,-1.5541914389438605,0,0,1,-0.23862764508114004,1.3033932393831271,19962
-1.0806173201957952,-1.7611716160507582,3,1,0,-0.23862764508114004,-1.1028712025549539,25479
0.13547239418165155,-0.46265759958605296,0,0,0,0.6784655335550637,-0.3007830552422601,27709
1.108344165683609,-0.3098190318244308,3,1,1,-0.23862764508114004,-0.3007830552422601,23861
-0.5941814344448165,0.26748686468881666,1,1,2,1.5955587121912673,1.3033932393831271,24712
-1.3238352630712846,0.8889509394143164,3,1,1,-0.7888835522628622,1.3033932393831271,16068
-0.35096349156932716,1.3995501848669456,0,1,1,1.5955587121912673,-1.1028712025549539,16833
0.13547239418165155,1.5986411044600437,0,1,0,-0.7888835522628622,-0.3007830552422601,23461
1.108344165683609,0.4643752913375588,2,1,0,-0.7888835522628622,-1.1028712025549539,28895
1.108344165683609,1.1820810864430735,0,1,2,-1.1557208237173437,1.3033932393831271,24768
-0.1077455486938378,1.4450443014224958,0,0,1,-0.7888835522628622,-0.3007830552422601,18967
-1.3238352630712846,-1.3163402541742677,3,1,2,-0.23862764508114004,1.3033932393831271,18568
-0.5941814344448165,0.9626802933876762,0,0,1,-0.7888835522628622,-0.3007830552422601,18239
1.108344165683609,0.10601885735832427,3,1,1,-1.1557208237173437,-0.3007830552422601,27030
-0.5941814344448165,0.2774522426009848,1,0,1,-1.1557208237173437,-1.1028712025549539,25365
1.3515621085590983,0.33794858568735325,0,1,1,-0.23862764508114004,-0.3007830552422601,22770
-0.5941814344448165,0.8500643016918342,1,0,1,1.5955587121912673,-1.1028712025549539,25494
0.8651262228081197,-1.3157625511068956,3,1,0,0.6784655335550637,-0.3007830552422601,29655
-0.35096349156932716,1.3954701569536303,2,0,2,-0.7888835522628622,-1.1028712025549539,20310
0.6219082799326303,1.2515498802945644,3,0,0,-0.23862764508114004,-1.1028712025549539,24818
0.6219082799326303,-1.090837472469753,0,1,0,-0.23862764508114004,-0.3007830552422601,27376
-0.5941814344448165,0.9912765952225935,1,0,1,0.6784655335550637,-1.1028712025549539,25301
0.13547239418165155,-1.5212623641036527,1,1,0,-1.1557208237173437,-0.3007830552422601,32846
0.6219082799326303,1.2206247129693035,0,1,0,1.5955587121912673,1.3033932393831271,27788
0.8651262228081197,-0.5321624998792546,2,0,0,1.5955587121912673,1.3033932393831271,38419
-0.35096349156932716,-1.7070480599263378,2,1,2,-0.7888835522628622,1.3033932393831271,24740
-1.0806173201957952,-1.2900367113879834,2,1,1,-0.23862764508114004,-0.3007830552422601,19816
1.5947800514345878,0.5641012833426616,1,1,2,-1.1557208237173437,1.3033932393831271,35663
1.5947800514345878,-1.0753297557549841,2,0,0,-1.1557208237173437,-1.1028712025549539,37040
-0.8373993773203059,-0.4194923485208464,3,0,2,0.6784655335550637,-0.3007830552422601,21563
-0.1077455486938378,-0.3624080641761442,1,1,1,-1.1557208237173437,-1.1028712025549539,23962
1.5947800514345878,1.2272321918023716,3,1,1,1.5955587121912673,1.3033932393831271,27533
-0.5941814344448165,1.7218904432397029,1,0,1,-1.1557208237173437,-0.3007830552422601,22131
-0.35096349156932716,-0.7254583355777767,3,0,0,1.5955587121912673,-1.1028712025549539,27071
1.5947800514345878,-0.1784096372181412,1,1,0,-0.7888835522628622,-1.1028712025549539,34479
-0.1077455486938378,-1.773754710986956,1,1,2,-0.23862764508114004,-0.3007830552422601,32232
0.3786903370571409,-0.4778042518837143,3,1,1,-0.7888835522628622,-1.1028712025549539,24422
-1.5670532059467739,1.3963367115546885,2,1,2,-0.7888835522628622,-1.1028712025549539,8653
